storeId,departmentId,ma,ar,nDiff,baseLineMAE,actualMAE
21.0,42.0,5.0,1.0,0.0,689.7433333333333,505.70527069757077
21.0,49.0,1.0,1.0,0.0,1620.4183333333337,1487.0046368897802
21.0,60.0,2.0,1.0,0.0,66.8,40.12413553198051
21.0,85.0,2.0,1.0,0.0,431.375,401.15731675728006
22.0,4.0,2.0,1.0,0.0,2590.6900000000005,1656.9459080075305
22.0,5.0,4.0,1.0,0.0,3218.210833333333,3128.3145101611312
22.0,9.0,6.0,1.0,0.0,3406.836666666666,2588.774820662268
22.0,14.0,2.0,5.0,0.0,1609.0700000000006,1112.8430595401478
22.0,17.0,4.0,1.0,0.0,1553.5283333333334,1339.3669029379305
22.0,18.0,3.0,2.0,0.0,6878.891666666667,6022.381710182953
22.0,21.0,1.0,1.0,0.0,885.8358333333332,639.2439614306411
22.0,22.0,1.0,5.0,0.0,1824.6841666666667,1204.4594654282487
22.0,23.0,1.0,1.0,0.0,3261.7600000000007,2879.1616336023
22.0,25.0,2.0,8.0,0.0,1148.4541666666667,869.7083847696704
22.0,35.0,4.0,1.0,0.0,756.0975000000002,620.6310833757203
22.0,60.0,1.0,1.0,0.0,148.53333333333333,62.85561160546833
22.0,82.0,1.0,1.0,0.0,3014.2391666666667,1881.1374818311924
22.0,83.0,10.0,1.0,0.0,388.2058333333334,140.56606339034843
22.0,85.0,1.0,1.0,0.0,398.4283333333333,270.6834633990863
22.0,91.0,4.0,6.0,0.0,1366.6458333333328,1101.2139910336257
22.0,93.0,6.0,4.0,0.0,815.8175000000001,307.42861698763176
22.0,94.0,1.0,1.0,1.0,683.8841666666667,373.31917822292513
22.0,97.0,4.0,4.0,0.0,462.4833333333333,273.4988698856302
22.0,98.0,1.0,1.0,0.0,105.60583333333334,79.80902178265825
23.0,5.0,4.0,1.0,0.0,5760.201666666665,4441.583850818021
23.0,6.0,4.0,1.0,0.0,1488.7749999999999,936.7652391719406
23.0,9.0,6.0,1.0,0.0,4783.745,3565.7098940614505
23.0,12.0,10.0,2.0,0.0,768.6658333333335,641.7093061284471
23.0,18.0,5.0,4.0,1.0,8078.535,8044.2540911004435
23.0,21.0,2.0,1.0,0.0,519.7208333333332,400.55067835235513
23.0,29.0,2.0,1.0,0.0,1130.3550000000002,1114.139167033677
23.0,35.0,4.0,1.0,0.0,705.0674999999998,614.2933124049956
23.0,44.0,3.0,1.0,0.0,602.9699999999999,487.7170548485705
23.0,54.0,1.0,2.0,1.0,83.04166666666667,27.559957531203825
23.0,72.0,4.0,1.0,0.0,10257.1975,8253.394750413521
23.0,85.0,1.0,2.0,0.0,686.0366666666665,605.3188607074877
23.0,90.0,6.0,1.0,0.0,1801.6550000000004,1639.7524011724274
23.0,98.0,1.0,1.0,0.0,100.13333333333334,88.05458441317722
23.0,50.0,2.0,1.0,0.0,1290.5,1063.3805659602385
24.0,5.0,4.0,1.0,0.0,3540.9125,3339.1470912327045
24.0,6.0,4.0,4.0,0.0,1294.7616666666665,1008.7670022329693
24.0,7.0,2.0,5.0,0.0,3986.1758333333332,3329.6076617120234
24.0,9.0,7.0,1.0,0.0,5354.772499999999,3867.6185669331444
24.0,10.0,5.0,1.0,0.0,3312.41,1810.1907510150977
24.0,12.0,9.0,2.0,0.0,663.8191666666665,344.5679746897553
24.0,14.0,4.0,5.0,0.0,1772.2383333333328,1569.1102110464817
24.0,18.0,4.0,2.0,0.0,5148.903333333335,3843.507167452492
24.0,22.0,1.0,1.0,0.0,1951.8233333333335,1849.6680651628824
24.0,23.0,1.0,1.0,0.0,3941.8241666666654,2926.7527531969918
24.0,25.0,2.0,1.0,0.0,1631.0308333333335,1344.0285759330459
24.0,37.0,4.0,1.0,0.0,413.4433333333332,268.250228917048
24.0,42.0,5.0,2.0,0.0,702.0649999999999,517.7092442516279
24.0,44.0,1.0,1.0,0.0,508.0808333333334,468.9575412842874
24.0,52.0,4.0,1.0,0.0,625.3791666666667,258.2034545027365
24.0,54.0,9.0,1.0,0.0,71.87666666666668,16.648725062268415
24.0,58.0,1.0,2.0,1.0,1521.25,1128.148688532713
24.0,71.0,2.0,1.0,0.0,1159.4858333333332,503.34747929538753
24.0,72.0,4.0,1.0,0.0,6590.05,5228.526340298558
24.0,79.0,2.0,1.0,0.0,1727.78,1551.4446702223893
24.0,81.0,9.0,4.0,0.0,1183.5950000000003,606.4342135107863
24.0,82.0,1.0,1.0,0.0,2744.0175000000004,1430.6370221438167
24.0,83.0,1.0,1.0,0.0,628.3550000000001,516.2384924568332
24.0,85.0,1.0,1.0,0.0,237.00750000000002,231.245235655725
24.0,97.0,9.0,10.0,0.0,1293.0041666666675,978.6932845063129
25.0,4.0,4.0,2.0,0.0,829.2766666666672,791.4238593211927
25.0,18.0,4.0,4.0,0.0,4718.087500000001,3411.904105481961
25.0,22.0,2.0,1.0,0.0,602.6991666666669,459.8343534323869
25.0,23.0,2.0,1.0,0.0,1872.4975000000002,1212.7486446094276
25.0,25.0,2.0,1.0,0.0,900.6591666666667,392.2164491979109
25.0,31.0,2.0,1.0,0.0,365.29750000000007,365.294240891263
25.0,33.0,2.0,1.0,0.0,566.7483333333333,327.4095941907516
25.0,34.0,6.0,1.0,0.0,1319.9483333333333,1288.796631301542
25.0,37.0,4.0,1.0,0.0,347.70083333333326,324.29167637500194
25.0,40.0,2.0,2.0,0.0,3293.4874999999993,1532.789133515175
25.0,42.0,2.0,1.0,0.0,498.77333333333326,354.6101616643123
25.0,52.0,2.0,1.0,0.0,525.0383333333333,245.392146640018
25.0,59.0,5.0,1.0,0.0,164.43333333333334,88.15587985126223
25.0,71.0,1.0,1.0,0.0,730.1174999999998,592.493307668351
25.0,72.0,4.0,4.0,0.0,4295.1433333333325,2467.067413587925
25.0,87.0,2.0,1.0,0.0,723.0366666666665,683.9515338128373
25.0,91.0,2.0,1.0,0.0,518.1391666666667,381.97022489244824
25.0,97.0,2.0,1.0,0.0,298.8166666666666,288.73320003934657
26.0,5.0,4.0,1.0,0.0,3067.7316666666666,913.1098630145425
26.0,6.0,4.0,4.0,0.0,1380.5891666666666,1143.663203891597
26.0,10.0,2.0,1.0,0.0,1046.0024999999998,904.6232419288391
26.0,18.0,4.0,2.0,0.0,3064.5108333333337,2090.820282145032
26.0,20.0,3.0,1.0,0.0,477.68833333333333,413.6805334916421
26.0,31.0,2.0,1.0,0.0,445.33583333333337,274.62171736683246
26.0,32.0,1.0,1.0,0.0,637.2483333333333,600.2313439205074
26.0,34.0,1.0,1.0,0.0,895.2791666666667,564.7211132631518
26.0,35.0,2.0,1.0,0.0,390.58333333333326,307.0868296937808
26.0,36.0,2.0,1.0,0.0,394.90333333333336,216.4147916864171
26.0,42.0,4.0,1.0,0.0,458.3783333333333,274.762205099568
26.0,52.0,2.0,1.0,0.0,566.0316666666666,251.47463819711598
26.0,54.0,1.0,3.0,1.0,35.5,27.889933585949766
26.0,71.0,1.0,1.0,0.0,707.5841666666669,431.731961934375
26.0,79.0,0.0,6.0,0.0,1020.9774999999998,920.4067898182421
26.0,81.0,9.0,10.0,0.0,757.4458333333332,562.4949164860087
26.0,82.0,2.0,1.0,0.0,1243.1991666666668,720.0512411756263
26.0,85.0,2.0,1.0,0.0,341.24583333333334,225.31715875797906
26.0,94.0,8.0,4.0,0.0,2521.942499999999,2180.4172115701963
26.0,95.0,5.0,6.0,0.0,4378.433333333331,3137.781812036394
27.0,4.0,4.0,1.0,0.0,3231.191666666667,2631.348485006432
27.0,6.0,4.0,4.0,0.0,2057.2466666666664,1679.659116823838
27.0,10.0,2.0,1.0,0.0,3730.2366666666658,3136.6086080063033
27.0,13.0,5.0,1.0,0.0,3856.308333333333,3029.1811820529165
27.0,17.0,4.0,1.0,0.0,1459.7224999999999,1393.6065818599745
27.0,23.0,2.0,1.0,0.0,3285.833333333332,2454.407401131523
27.0,25.0,2.0,1.0,0.0,1216.5183333333332,822.6453536258506
27.0,29.0,1.0,1.0,0.0,1050.746666666667,540.5900356177439
27.0,33.0,2.0,1.0,0.0,1903.301666666667,1824.4967608711158
27.0,35.0,5.0,1.0,0.0,679.7016666666668,653.6239786614691
27.0,41.0,1.0,1.0,0.0,428.98666666666674,270.19356794287586
27.0,42.0,2.0,1.0,0.0,1223.1891666666666,693.1544213087918
27.0,54.0,1.0,3.0,1.0,25.099999999999998,23.41109146095947
27.0,60.0,2.0,1.0,0.0,33.5,23.01409042678713
28.0,5.0,4.0,1.0,0.0,4436.254166666667,2789.5557129029035
28.0,10.0,4.0,2.0,0.0,1988.4325000000001,1120.341898078702
28.0,18.0,2.0,1.0,0.0,8055.4725,5619.6736285421875
28.0,21.0,4.0,1.0,0.0,747.8183333333333,529.1741744718094
28.0,22.0,3.0,1.0,0.0,794.4224999999997,636.375380599529
28.0,29.0,4.0,1.0,0.0,537.8841666666668,402.216339301432
28.0,37.0,3.0,1.0,0.0,429.39416666666665,215.04018015279993
28.0,40.0,5.0,6.0,0.0,2120.617499999998,2048.3961451366795
28.0,41.0,1.0,1.0,0.0,596.5291666666667,289.836354253644
28.0,42.0,1.0,1.0,0.0,675.705,466.31672004842903
28.0,85.0,4.0,1.0,0.0,326.29833333333335,247.17254856498866
28.0,96.0,1.0,1.0,0.0,2994.1975,2101.5197471740307
28.0,98.0,4.0,1.0,0.0,1751.5366666666666,1111.952693757426
29.0,2.0,1.0,1.0,0.0,2283.745833333333,1738.2523249997578
29.0,7.0,2.0,5.0,0.0,3409.7216666666664,2758.0897481045627
29.0,17.0,2.0,1.0,0.0,978.2108333333334,841.4660325030978
29.0,18.0,2.0,2.0,0.0,2825.0716666666667,1708.974834668462
29.0,22.0,0.0,5.0,0.0,812.3000000000002,644.8367280421822
29.0,23.0,2.0,1.0,0.0,2327.191666666666,2205.6703702863056
29.0,25.0,1.0,1.0,0.0,870.8449999999999,749.3688688927267
29.0,28.0,6.0,9.0,0.0,113.6375,106.5395128631382
29.0,35.0,3.0,1.0,0.0,547.4,439.1289864955798
29.0,42.0,2.0,1.0,0.0,416.055,288.52277063214234
29.0,52.0,2.0,2.0,0.0,297.215,183.1800645177183
29.0,54.0,2.0,2.0,1.0,28.528333333333336,18.58054223987997
29.0,60.0,2.0,3.0,0.0,72.45,71.25401649223751
29.0,80.0,1.0,1.0,0.0,37.171666666666674,34.421470984619475
29.0,82.0,1.0,1.0,0.0,1807.449166666666,1429.8112115956494
29.0,83.0,4.0,1.0,0.0,172.26416666666668,111.56994718315876
30.0,2.0,8.0,2.0,0.0,713.435833333333,407.3796819032439
30.0,3.0,1.0,1.0,0.0,390.90000000000003,300.4113680962623
30.0,5.0,2.0,1.0,0.0,223.41249999999994,123.78244853462031
30.0,8.0,7.0,1.0,0.0,1681.4599999999998,847.7311185305584
30.0,9.0,5.0,1.0,0.0,53.555,50.767119138431006
30.0,11.0,5.0,3.0,0.0,150.12333333333333,114.98273159367447
30.0,14.0,4.0,4.0,0.0,194.71833333333333,84.82682727580125
30.0,17.0,1.0,1.0,0.0,154.3191666666667,119.62612747735288
30.0,32.0,1.0,1.0,1.0,31.698333333333334,11.802516050453368
30.0,60.0,2.0,1.0,0.0,132.89999999999998,104.22002189227528
30.0,72.0,2.0,2.0,0.0,33.31166666666667,24.886223009044457
30.0,80.0,7.0,1.0,0.0,2101.9566666666665,478.62135320939575
30.0,85.0,1.0,1.0,0.0,45.03833333333333,27.26653147994581
30.0,87.0,1.0,1.0,1.0,133.815,89.7869967026307
30.0,97.0,4.0,1.0,0.0,1562.2899999999997,498.23680984076265
31.0,5.0,2.0,1.0,0.0,3320.1958333333346,2725.1582123814233
31.0,18.0,4.0,2.0,0.0,2757.6675,2664.4846850366566
31.0,21.0,1.0,1.0,0.0,862.975,722.8186601925842
31.0,22.0,1.0,1.0,0.0,783.0425,567.0974164806427
31.0,34.0,5.0,1.0,0.0,1649.796666666667,1018.9221591716909
31.0,35.0,3.0,1.0,0.0,234.13916666666668,232.22654642189704
31.0,37.0,1.0,1.0,0.0,751.0791666666668,600.6386186040031
31.0,41.0,1.0,1.0,0.0,708.5366666666667,470.5069737573842
31.0,54.0,1.0,5.0,1.0,49.035,42.33279730259505
31.0,60.0,1.0,1.0,0.0,94.41666666666667,93.01991362957556
31.0,83.0,9.0,10.0,0.0,823.3900000000003,474.39279224489707
31.0,85.0,1.0,1.0,0.0,340.29,246.94600317776394
32.0,6.0,4.0,4.0,0.0,956.27,850.9833564430378
32.0,9.0,8.0,1.0,0.0,5597.478333333333,3953.294719675648
32.0,11.0,4.0,1.0,0.0,1320.7450000000001,1286.145538359582
32.0,14.0,4.0,5.0,0.0,866.2283333333331,821.9885699970305
32.0,17.0,2.0,1.0,0.0,1261.9408333333336,1095.5703242754869
32.0,18.0,4.0,8.0,0.0,6598.143333333333,5171.445523080562
32.0,19.0,2.0,1.0,0.0,325.1516666666667,272.9798301368573
32.0,25.0,2.0,1.0,0.0,956.0124999999999,759.7842155896896
32.0,26.0,4.0,1.0,0.0,1008.4575000000001,831.8081466555632
32.0,32.0,1.0,1.0,0.0,518.6274999999998,514.0567236864664
32.0,34.0,4.0,1.0,0.0,1416.5566666666664,1235.2056505516216
32.0,36.0,3.0,1.0,0.0,536.5875,373.351119851676
32.0,59.0,4.0,1.0,0.0,208.54,162.71240123423092
32.0,81.0,4.0,1.0,0.0,1283.3283333333336,1045.977726881991
32.0,82.0,1.0,1.0,0.0,1456.9766666666674,1083.4920116097999
32.0,83.0,4.0,2.0,0.0,249.4608333333333,210.20576488897981
32.0,85.0,1.0,1.0,0.0,396.46166666666664,309.8531135062788
32.0,87.0,4.0,1.0,0.0,2553.8225,1999.9288280702197
32.0,91.0,4.0,4.0,0.0,2305.869999999999,1110.1699749903983
32.0,93.0,4.0,4.0,0.0,1613.149166666667,1209.178215555232
32.0,96.0,6.0,1.0,0.0,217.33000000000007,126.83428399561456
32.0,98.0,1.0,1.0,0.0,800.4866666666667,677.4275062371622
33.0,11.0,5.0,1.0,0.0,55.6575,48.365711624975766
33.0,20.0,3.0,1.0,0.0,27.421666666666663,21.55212427913642
33.0,74.0,3.0,1.0,0.0,73.78666666666665,59.50545656011817
34.0,5.0,4.0,1.0,0.0,3710.8241666666668,2783.4546567882226
34.0,8.0,2.0,2.0,0.0,1981.41,913.7842155928935
34.0,10.0,1.0,1.0,0.0,1550.9941666666666,1457.9252275232475
34.0,12.0,4.0,1.0,0.0,629.6891666666667,416.6307307174346
34.0,14.0,4.0,4.0,0.0,1108.2183333333335,772.6358395160883
34.0,17.0,2.0,1.0,0.0,672.125,373.4001469401717
34.0,18.0,3.0,1.0,0.0,3653.546666666667,2821.176249120346
34.0,21.0,1.0,1.0,0.0,559.4683333333331,409.7346474999952
34.0,25.0,1.0,1.0,0.0,708.4891666666666,615.400193351337
34.0,26.0,4.0,5.0,0.0,902.43,850.0422328310873
34.0,29.0,4.0,1.0,0.0,480.9049999999999,223.14830507745515
34.0,31.0,2.0,1.0,0.0,218.92333333333326,181.58579511262977
34.0,37.0,4.0,1.0,0.0,264.5158333333334,243.59255168607697
34.0,41.0,5.0,5.0,1.0,680.4383333333334,627.5480117689045
34.0,42.0,2.0,1.0,0.0,372.5816666666665,260.49908206069534
34.0,48.0,1.0,1.0,0.0,3002.1666666666665,2649.138080107747
34.0,67.0,1.0,1.0,0.0,1037.6724999999997,649.8971422063146
34.0,82.0,2.0,1.0,0.0,1356.6333333333332,761.5243687503381
34.0,83.0,6.0,1.0,0.0,427.5858333333333,371.3441845092372
34.0,85.0,1.0,1.0,0.0,413.4358333333333,396.88419443302746
34.0,97.0,9.0,4.0,0.0,897.6958333333332,864.4088545008584
35.0,5.0,4.0,1.0,0.0,3298.7975,3008.5171239699316
35.0,14.0,4.0,4.0,0.0,2354.2058333333325,2014.7048015004912
35.0,21.0,2.0,1.0,0.0,445.1716666666666,405.07494182255624
35.0,23.0,4.0,1.0,0.0,3655.329166666666,3532.7393512536487
35.0,29.0,4.0,1.0,0.0,823.07,754.5453574225772
35.0,35.0,5.0,1.0,0.0,774.8991666666667,364.08299130314464
35.0,41.0,1.0,1.0,0.0,1041.2991666666667,410.0937197780501
35.0,46.0,2.0,1.0,0.0,3247.585833333333,1079.2689661067268
35.0,52.0,7.0,1.0,0.0,514.2441666666666,334.8606929906817
35.0,60.0,1.0,1.0,0.0,51.65,32.22878311064032
35.0,67.0,1.0,1.0,0.0,904.1500000000001,572.0737387490641
35.0,71.0,4.0,1.0,0.0,2234.7508333333335,1000.3531135409334
35.0,80.0,2.0,1.0,0.0,151.125,72.79713369374817
35.0,85.0,2.0,1.0,0.0,444.1791666666666,366.17020112995016
35.0,87.0,8.0,2.0,0.0,4920.169166666667,2810.240592092683
36.0,5.0,2.0,2.0,1.0,115.35333333333334,89.18116127766298
36.0,11.0,6.0,1.0,0.0,96.11916666666666,73.71809386840428
36.0,20.0,4.0,1.0,0.0,24.867499999999996,19.474495200217834
36.0,55.0,7.0,1.0,0.0,112.01083333333334,56.11523543898074
36.0,74.0,6.0,1.0,0.0,62.50333333333333,53.17333827653338
36.0,82.0,4.0,1.0,0.0,739.6075000000001,528.0602643351148
36.0,83.0,8.0,1.0,0.0,911.9766666666669,413.3280248978919
36.0,98.0,1.0,7.0,1.0,3161.7608333333337,2047.0567541345092
37.0,2.0,4.0,1.0,0.0,910.6966666666664,660.1872470443163
37.0,4.0,6.0,2.0,0.0,610.2858333333324,583.5106645811205
37.0,6.0,4.0,1.0,0.0,44.76,29.604033275626453
37.0,14.0,4.0,4.0,0.0,206.8708333333333,114.92957178303755
37.0,25.0,6.0,1.0,0.0,22.159166666666668,18.227746658926566
37.0,31.0,1.0,1.0,0.0,138.27083333333334,100.61517556781625
37.0,59.0,4.0,1.0,0.0,45.973333333333336,33.09469156350835
37.0,60.0,1.0,1.0,0.0,152.08333333333331,97.31941255251002
37.0,67.0,1.0,1.0,0.0,400.52416666666676,396.329827378976
37.0,74.0,4.0,1.0,0.0,119.84333333333336,116.09711935769656
37.0,82.0,4.0,1.0,0.0,670.7133333333334,381.4069760989089
37.0,83.0,3.0,2.0,0.0,324.9391666666667,161.99093372756235
37.0,94.0,4.0,2.0,0.0,1084.1858333333323,732.8962528939301
38.0,1.0,8.0,1.0,0.0,1002.1175000000002,622.6678247200546
38.0,11.0,2.0,1.0,0.0,98.125,86.41861598690525
38.0,17.0,1.0,1.0,0.0,145.07416666666668,47.9689471793399
38.0,25.0,7.0,1.0,0.0,41.54750000000001,24.174885309427065
38.0,28.0,7.0,1.0,0.0,20.014166666666664,17.031403573407278
38.0,32.0,9.0,2.0,0.0,32.47,23.5195644449566
38.0,59.0,1.0,1.0,0.0,30.14916666666666,25.52260512605983
38.0,67.0,1.0,1.0,0.0,135.13166666666666,120.31772607240514
38.0,74.0,2.0,1.0,0.0,134.3575,82.5179979887959
38.0,83.0,9.0,9.0,0.0,230.50250000000005,180.94142177075676
39.0,5.0,2.0,1.0,0.0,3472.4500000000007,3017.7248091011584
39.0,8.0,4.0,1.0,0.0,3369.2466666666674,1542.509029183253
39.0,11.0,4.0,1.0,0.0,3732.7949999999996,1787.0031692715204
39.0,14.0,4.0,5.0,0.0,2383.134166666667,1978.5251354202198
39.0,21.0,1.0,1.0,0.0,466.3341666666666,415.38006330514355
39.0,22.0,4.0,1.0,0.0,2270.439999999999,1482.6736275676767
39.0,23.0,2.0,1.0,0.0,3770.215833333334,3223.984384075106
39.0,25.0,4.0,1.0,0.0,884.5925000000001,881.9954081726795
39.0,27.0,5.0,1.0,0.0,394.89416666666665,342.5990009447478
39.0,29.0,2.0,1.0,0.0,1264.5658333333333,881.9607143538842
39.0,31.0,2.0,1.0,0.0,2152.067499999999,1476.2786458378348
39.0,34.0,4.0,1.0,0.0,3200.481666666667,1613.2064560241088
39.0,52.0,4.0,1.0,0.0,604.4583333333334,416.3798171843164
39.0,58.0,2.0,1.0,0.0,2484.5833333333335,1601.6333278196946
39.0,71.0,4.0,1.0,0.0,1285.1783333333333,1002.2729885430412
39.0,74.0,1.0,1.0,0.0,2507.3991666666666,2228.306544474702
39.0,82.0,2.0,1.0,0.0,2639.809166666667,2487.8835177597216
39.0,83.0,4.0,1.0,0.0,1358.0558333333336,284.1757630578081
39.0,85.0,2.0,1.0,0.0,378.15666666666675,367.16145187428816
39.0,98.0,1.0,1.0,0.0,1347.4641666666669,1048.515939627103
40.0,4.0,5.0,7.0,0.0,919.981666666666,792.074779895935
40.0,6.0,1.0,1.0,0.0,661.8675,627.4396721670432
40.0,10.0,4.0,1.0,0.0,2544.3208333333328,2443.404735251213
40.0,12.0,9.0,3.0,0.0,769.1758333333331,398.1676511716566
40.0,18.0,4.0,2.0,0.0,3659.1108333333336,2760.2908157652314
40.0,20.0,2.0,1.0,0.0,454.98749999999995,391.7854007013581
40.0,21.0,1.0,1.0,0.0,351.98749999999995,280.43086224639774
40.0,23.0,1.0,1.0,0.0,1679.2975,1644.6660100135239
40.0,25.0,2.0,1.0,0.0,1094.9775000000002,712.307428160103
40.0,29.0,1.0,1.0,0.0,495.1808333333333,298.08730351679924
40.0,34.0,7.0,1.0,0.0,1062.545,887.0106967498837
40.0,35.0,3.0,1.0,0.0,412.7541666666668,351.111640767826
40.0,37.0,10.0,6.0,0.0,452.08583333333326,363.9985743271188
40.0,54.0,1.0,9.0,1.0,28.96416666666667,16.6322842581562
40.0,71.0,2.0,1.0,0.0,431.1083333333334,377.5903643053619
40.0,72.0,4.0,1.0,0.0,4000.8233333333324,3918.936463994967
40.0,82.0,2.0,1.0,0.0,1820.6033333333332,937.5229722046996
40.0,85.0,2.0,1.0,0.0,434.2658333333334,130.83938477020357
40.0,98.0,8.0,4.0,0.0,545.1208333333333,380.65152043018196
41.0,5.0,4.0,1.0,0.0,4159.1258333333335,2799.3042376266835
41.0,8.0,4.0,1.0,0.0,3041.7841666666677,1861.3218160070107
41.0,18.0,1.0,2.0,1.0,8403.887499999999,8173.07175537005
41.0,29.0,1.0,1.0,0.0,751.5100000000001,467.63671278097786
41.0,32.0,1.0,1.0,0.0,770.8975000000002,719.1135586433998
41.0,34.0,4.0,1.0,0.0,1729.5749999999998,1618.0563348599674
41.0,35.0,4.0,1.0,0.0,450.86500000000007,337.8587349185933
41.0,42.0,7.0,2.0,0.0,869.3841666666664,571.208382673199
41.0,49.0,3.0,1.0,0.0,2046.881666666667,1426.8503363031716
41.0,52.0,9.0,1.0,0.0,401.7908333333333,300.04172574176914
41.0,59.0,3.0,1.0,0.0,102.61083333333335,92.6674995170312
41.0,60.0,1.0,1.0,0.0,88.76666666666665,61.19237528931535
41.0,94.0,6.0,5.0,0.0,6599.772500000002,5531.199403936669
41.0,98.0,4.0,5.0,0.0,1160.5575000000003,928.3069946712841
42.0,17.0,4.0,1.0,0.0,130.38833333333335,72.0072211592027
42.0,18.0,8.0,7.0,0.0,390.49916666666667,314.98081043083283
42.0,21.0,4.0,1.0,0.0,180.77416666666667,130.45099949630512
42.0,25.0,5.0,1.0,0.0,45.29333333333333,20.970640186659875
42.0,28.0,4.0,2.0,0.0,16.061666666666667,14.60773504187551
42.0,85.0,1.0,1.0,0.0,37.510833333333345,27.393336002490386
42.0,91.0,9.0,10.0,0.0,3009.2375000000006,2432.7456477050787
43.0,7.0,2.0,1.0,0.0,134.60500000000002,87.66455476765644
43.0,10.0,1.0,1.0,0.0,115.75500000000001,53.29589366539032
43.0,21.0,4.0,1.0,0.0,210.9375,104.58250896852987
43.0,28.0,1.0,1.0,1.0,113.30583333333334,28.928004597620532
43.0,52.0,1.0,2.0,1.0,13.525,11.88428418997688
43.0,59.0,9.0,1.0,0.0,192.51666666666665,147.1949048072207
43.0,67.0,1.0,1.0,0.0,411.57166666666666,195.57952475249363
43.0,72.0,1.0,2.0,1.0,206.66833333333338,157.32971574813288
43.0,80.0,3.0,1.0,0.0,2517.2500000000014,602.4008138653426
43.0,82.0,1.0,1.0,0.0,643.0858333333333,621.9233859371969
43.0,87.0,2.0,1.0,0.0,92.495,54.43230906707779
43.0,93.0,9.0,4.0,0.0,2349.0541666666663,1715.2005000313695
43.0,98.0,4.0,1.0,0.0,695.3566666666666,460.84126588587947
44.0,5.0,2.0,1.0,0.0,654.9591666666666,428.8086493065391
44.0,10.0,6.0,1.0,0.0,104.96333333333332,27.71348390891085
44.0,14.0,4.0,1.0,0.0,162.16833333333332,57.2290211501195
44.0,32.0,3.0,2.0,0.0,18.03166666666667,12.997589401361468
44.0,59.0,1.0,2.0,1.0,89.05250000000001,22.54110327546086
44.0,67.0,1.0,1.0,0.0,219.50166666666664,171.64178024554113
44.0,82.0,1.0,1.0,0.0,516.9491666666667,283.83495892617134
44.0,83.0,4.0,1.0,0.0,94.94749999999999,82.53937201514417
44.0,85.0,7.0,1.0,0.0,72.665,28.831301223652897
44.0,96.0,6.0,1.0,0.0,311.01000000000005,180.97131232071777
45.0,17.0,2.0,1.0,0.0,1312.5375,659.6331524755378
45.0,18.0,3.0,2.0,0.0,3328.2216666666664,3131.220788027313
45.0,19.0,2.0,1.0,0.0,217.2933333333333,151.04331162723662
45.0,34.0,4.0,1.0,0.0,1637.6316666666664,1408.2560018011097
45.0,42.0,5.0,1.0,0.0,416.6750000000001,280.7849263665387
45.0,52.0,2.0,2.0,0.0,378.7008333333333,317.3622198598439
45.0,54.0,7.0,1.0,0.0,19.0,11.805044095285496
45.0,60.0,1.0,1.0,0.0,60.45000000000001,35.82336947768005
45.0,72.0,4.0,4.0,0.0,6350.455833333333,5039.469981313169
45.0,85.0,1.0,1.0,0.0,392.19416666666666,279.2136332416256
45.0,93.0,6.0,1.0,0.0,505.25499999999994,463.3434045739216
45.0,94.0,10.0,1.0,0.0,700.3383333333333,463.5076789111131
