storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
2,74,52,52,0,0.8740177901769575,1.1198504772255182e-09,19.727447656726714,0.9999859244864747
2,79,52,51,1,0.9622010096048911,0.0005929344529628875,28.367197097435163,0.9957289372129613
2,80,52,52,0,0.9065622334070413,5.677317141627042e-08,11.941925896541116,0.9999999987817793
2,81,52,51,1,0.9690272670803207,0.0026190618648454012,23.961277439892555,0.9995490889323115
2,82,52,52,0,0.4695130917948448,1.3471673517078496e-20,11.688762621802342,0.9999999992125842
2,83,52,1,0,0.9298483958329882,1.6167885805036236e-06,0.18467041053060396,0.6673899099016997
2,85,52,52,0,0.8497091101810335,8.948960861662499e-11,9.339790943611083,0.9999999999929193
2,87,1,1,0,0.838893552405096,3.16940011769831e-11,0.017326552585646905,0.8952766679135348
2,90,52,51,1,0.9279659508957927,1.3009094554408142e-06,13.137484388516967,0.9999999834397446
2,91,52,52,0,0.9261345323911657,9.117839595844083e-07,25.648015953130106,0.9992008757166214
2,92,52,52,1,0.900808147498176,2.9275559207891997e-08,47.86815971270995,0.6370349957722162
2,93,52,51,1,0.9718665929001651,0.005016891296738024,17.96459995978337,0.9999950984516499
2,94,52,52,1,0.9162070297437959,2.3058496322833213e-07,41.089988132697385,0.8618637374274819
2,95,52,52,1,0.9818416633176154,0.05649072752030676,28.23604376952038,0.9970941805783803
2,96,52,47,0,0.9341223567849171,3.192125232311915e-06,10.106307620029988,0.9999999978220905
2,97,52,52,0,0.9606048236872397,0.0004032617049651311,21.00268742727469,0.9999607041004892
2,98,52,52,0,0.8790115727263851,1.955312425737795e-09,16.761469616490285,0.9999991711256235
3,1,0,52,1,0.9717089821811113,0.004836682915889281,15.658169892886958,0.9999997617478728
3,2,52,8,1,0.9818503043098735,0.05661307846699841,1.4516378094964737,0.9934821260272719
3,3,52,52,0,0.8760719422698181,1.4059601651825525e-09,16.451438349834422,0.9999994090592011
3,4,52,3,1,0.9945994375988642,0.8762131473571723,0.826214691327729,0.8431870933269926
3,5,52,52,0,0.7032691025416532,1.219654843226318e-15,15.48767350917687,0.9999998056528091
3,6,52,52,0,0.4661475057375647,1.1786588226997673e-20,8.863807155573538,0.9999999999977183
3,7,52,52,0,0.7391580309478236,1.2185993210158962e-14,8.971244639322283,0.9999999999970351
3,8,1,3,1,0.9932124373293468,0.7387601192419432,2.9125424228963244,0.40530689757583094
3,9,52,49,0,0.9436336125099977,1.5867902393575888e-05,16.831458797480757,0.9999950951075762
3,10,1,1,1,0.9726570970440096,0.006032529396585528,2.7148803582977976,0.0994164243626864
3,11,52,2,0,0.9389121640376552,7.0421129730752625e-06,0.008588400478314905,0.9957150066552255
3,12,4,1,0,0.9973837482008857,0.9972994909244007,0.007689390737023213,0.9301237266378803
3,13,26,3,1,0.9945895603606054,0.875366611320951,0.6677544561290589,0.8807609187106558
3,14,52,48,0,0.7184815811430163,3.1529964833685027e-15,6.137539361484302,0.9999999999999585
3,16,52,1,0,0.944676945335009,1.9076493112914324e-05,0.03636543671073247,0.8487628024725873
3,17,52,52,0,0.9898406255433707,0.38750794242440206,13.983965150747723,0.9999999720888778
3,18,44,42,0,0.8622046456526796,6.085326891249321e-09,18.751475780104165,0.9992685081350474
3,19,1,1,0,0.6368482510960024,2.79728763878512e-17,0.0062218362670590326,0.9371291711627586
3,20,1,49,1,0.9617807844636796,0.0005429887511913311,12.99279312496974,0.9999999468482426
3,21,1,3,1,0.9711278316490233,0.004228516101937415,0.5008224605247189,0.9187106835422549
3,22,4,1,0,0.7733554828003598,1.3621048828101454e-13,0.021816458353015062,0.8825764101565652
3,23,0,51,1,0.9343425569645019,3.5534961185127963e-06,24.628582200189427,0.999335363049821
3,24,52,52,0,0.9389304499865179,7.0638527314477475e-06,9.419176353201797,0.999999999991505
3,25,17,30,0,0.9777432479516253,0.01973259083390841,1.481562461922669,0.9999999999999958
3,26,52,1,0,0.9074595739622812,6.397123544402541e-08,0.022711867275983223,0.8802087684481757
3,27,52,52,0,0.9124128836434828,1.2522349451492443e-07,15.065461745822704,0.9999998842298687
3,28,52,2,0,0.9892936673126199,0.3429579976132925,0.2536054152463905,0.8809074517788458
3,29,52,52,0,0.8824551197666396,2.896374937461814e-09,14.846004090318944,0.9999999122596427
3,30,7,1,0,0.9594044953368408,0.00031493010055129114,0.08744931150308229,0.7674452224151356
3,31,52,52,0,0.920804479227015,4.119616437866194e-07,6.8391449018897195,0.9999999999999929
3,32,52,52,0,0.7012230319685611,1.076292837998976e-15,16.809747862743627,0.9999991269846171
3,33,52,52,0,0.971942378764478,0.004896237982921548,10.309284565389357,0.9999999999419127
3,34,1,6,1,0.9696202570412182,0.0029951300124690956,1.5394177406548162,0.9568333062435292
3,35,7,1,0,0.9786113236622915,0.024457191552871255,0.039473978877322194,0.8425126042593043
