storeId,departmentId,ma,ar,nDiff,baseLineMAE,actualMAE
7.0,72.0,4.0,4.0,0.0,6654.816666666666,5542.673571358554
7.0,79.0,10.0,6.0,0.0,504.1916666666666,490.4916889591738
7.0,85.0,2.0,1.0,0.0,535.7316666666667,307.81390892624796
7.0,94.0,10.0,1.0,0.0,1062.2033333333334,499.0570628621129
7.0,98.0,4.0,1.0,0.0,129.85583333333332,69.49968525625867
8.0,5.0,4.0,1.0,0.0,3323.1483333333344,3301.7572507653945
8.0,14.0,4.0,1.0,0.0,1140.9683333333335,713.7053012385276
8.0,18.0,4.0,1.0,0.0,5627.591666666666,3487.1102271217646
8.0,23.0,1.0,1.0,0.0,2368.703333333334,1805.7208934484818
8.0,40.0,6.0,2.0,0.0,3078.0500000000006,1919.0924888834124
8.0,42.0,1.0,1.0,0.0,533.1241666666668,375.080735250242
8.0,44.0,2.0,1.0,0.0,633.2058333333333,574.6514347787944
8.0,49.0,5.0,2.0,0.0,958.0666666666666,589.5027397059584
8.0,52.0,5.0,1.0,0.0,493.0308333333333,311.88940920299547
8.0,54.0,1.0,1.0,0.0,70.80499999999999,53.55330844606891
8.0,71.0,2.0,1.0,0.0,827.9183333333332,779.3759900690712
8.0,72.0,4.0,1.0,0.0,8153.051666666666,4291.373645669112
8.0,82.0,1.0,1.0,0.0,1082.1591666666666,1077.8362624060712
8.0,91.0,9.0,9.0,0.0,1383.8008333333328,681.3379451428033
9.0,5.0,4.0,1.0,0.0,2485.5883333333336,2214.168106019772
9.0,7.0,2.0,5.0,0.0,2302.9008333333336,1646.812612275465
9.0,12.0,6.0,2.0,0.0,794.5758333333333,489.3863070024285
9.0,14.0,4.0,5.0,0.0,506.47916666666674,411.7275629633011
9.0,18.0,2.0,1.0,0.0,3992.1074999999996,2098.589357099139
9.0,19.0,1.0,1.0,0.0,297.05583333333334,211.27548528127716
9.0,22.0,4.0,2.0,0.0,1641.5341666666666,1089.9904518348108
9.0,23.0,3.0,1.0,0.0,2268.7675000000004,1898.7989673201757
9.0,24.0,2.0,1.0,0.0,1191.2358333333334,947.9025948323879
9.0,27.0,4.0,1.0,0.0,157.54,108.13834949141689
9.0,28.0,7.0,1.0,0.0,67.53666666666668,66.15149918749368
9.0,31.0,2.0,1.0,0.0,658.4599999999999,348.138989820444
9.0,33.0,1.0,1.0,0.0,1061.4516666666668,895.7942480038724
9.0,34.0,4.0,1.0,0.0,850.2208333333334,729.5558255030406
9.0,52.0,1.0,1.0,0.0,223.58666666666667,185.4830982133136
9.0,82.0,1.0,1.0,0.0,1238.2691666666667,630.9425396309257
9.0,85.0,1.0,1.0,0.0,302.055,235.93483785157295
9.0,96.0,5.0,1.0,0.0,422.32333333333327,382.9281000160747
10.0,12.0,5.0,2.0,0.0,575.0300000000001,475.90280479563165
10.0,18.0,3.0,8.0,0.0,11358.796666666667,10177.594118256055
10.0,19.0,2.0,1.0,0.0,355.7225,275.15325453462964
10.0,37.0,1.0,1.0,0.0,295.93333333333334,250.30541948037822
10.0,40.0,8.0,6.0,0.0,3431.979999999998,2991.3212796704647
10.0,44.0,4.0,1.0,0.0,809.1333333333332,682.387479634784
10.0,49.0,3.0,1.0,0.0,2935.171666666667,1503.0552400443974
10.0,56.0,7.0,1.0,0.0,403.6758333333333,286.0869922346958
10.0,60.0,2.0,1.0,0.0,80.25,52.33396184568514
10.0,80.0,1.0,1.0,1.0,362.93000000000006,355.7997593913587
10.0,85.0,1.0,1.0,0.0,416.2016666666666,349.26291073536703
10.0,91.0,4.0,1.0,0.0,1217.6516666666664,987.4302277075417
10.0,98.0,1.0,1.0,0.0,247.83916666666664,239.80019330721817
11.0,5.0,4.0,1.0,0.0,4729.235833333333,3400.758378491621
11.0,7.0,1.0,1.0,0.0,7391.8125,5223.679765048645
11.0,10.0,4.0,2.0,0.0,1845.5758333333326,1098.8731920796347
11.0,12.0,4.0,2.0,0.0,522.7383333333333,371.08040178043956
11.0,14.0,1.0,1.0,0.0,2558.178333333333,2436.141509057482
11.0,22.0,2.0,1.0,0.0,1779.1925,1050.3464206370113
11.0,27.0,4.0,1.0,0.0,348.17249999999996,328.5505548081956
11.0,37.0,2.0,1.0,0.0,311.34166666666664,254.7188801765963
11.0,38.0,5.0,5.0,0.0,7915.799999999999,7430.188122734652
11.0,40.0,8.0,10.0,0.0,2896.0608333333334,1964.4026310478664
11.0,41.0,1.0,1.0,0.0,467.00416666666666,418.44859782269276
11.0,49.0,2.0,1.0,0.0,1551.4175000000002,813.0364396107717
11.0,54.0,10.0,2.0,0.0,55.731666666666676,53.16308761766286
11.0,71.0,3.0,1.0,0.0,1829.190833333334,1102.062024631694
11.0,82.0,1.0,1.0,0.0,2401.058333333334,2050.1292272820115
11.0,83.0,5.0,4.0,0.0,426.62166666666667,221.56575586531085
11.0,85.0,2.0,1.0,0.0,368.89333333333326,316.2300096851175
11.0,91.0,9.0,10.0,0.0,1897.7433333333338,1603.239446607454
