storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
26,90,9,4,1,0.9562489527405036,0.00017657616585530072,0.8305355227370248,0.9343081057016644
26,91,10,8,1,0.9660299135716117,0.0013462394491740098,1.959763313766573,0.9822206324193764
26,92,10,4,1,0.9828040107573722,0.07189271152761287,0.5206677557504533,0.9714580326814337
26,93,10,4,1,0.9801025108329893,0.03659120997321149,1.0965354740918145,0.8948215016585239
26,94,8,6,0,0.9947567315313709,0.8868554040177374,0.18165815531139956,0.9998833174115427
26,95,9,10,0,0.9840658961159183,0.09618715790618237,1.8383970256273419,0.997435347504928
26,96,6,1,0,0.9365970876494885,4.785156604233259e-06,0.04617847361611059,0.8298517001388555
26,97,9,10,0,0.9668307109528641,0.0015304930067129607,2.1510991223219817,0.9950453884069053
26,98,1,6,1,0.9857762262326262,0.15083128224305886,1.5954830602475236,0.9529015883323491
27,1,1,1,0,0.7759255954409456,1.6496625733730762e-13,0.019873773782936536,0.8878901876842815
27,2,3,1,0,0.944130248407038,1.7317943703838548e-05,0.0009903450584074372,0.9748949175455113
27,3,4,2,0,0.8644695574008309,4.0082702419828904e-10,0.00579259832184594,0.9971078910671309
27,4,4,1,0,0.9798943317040896,0.033666216330629314,0.0005054997324214572,0.9820624163880557
27,5,4,5,0,0.7214631066086303,3.814507243847782e-15,0.13402751763287624,0.9996665046709906
27,6,4,4,0,0.6076656022061196,6.247853750554249e-18,0.04807966051701006,0.9997156327791987
27,7,2,5,0,0.7117880080852834,2.0667893497309e-15,4.045632477028946,0.5428648877487708
27,10,2,1,0,0.989187504269373,0.33479283134475085,0.0014366113446144272,0.9697652952564463
27,11,2,1,0,0.6543064549198366,7.159195019214328e-17,0.0019575820033315597,0.9647094548356869
27,12,8,2,0,0.9934270695504734,0.7576828054469714,0.007838409532595538,0.9960884652932526
27,13,5,1,0,0.980289435844211,0.0371657949935578,0.0002297030303372328,0.9879077589038732
27,14,4,5,0,0.7406745212718959,1.349634068662458e-14,0.2228893743141779,0.9988475451028337
27,16,8,1,0,0.9210290712739815,4.257200579652207e-07,0.008561092269896025,0.9262799991677854
27,17,4,1,0,0.9289450170869479,1.4043748239017342e-06,0.0018242541536171264,0.9659316809701245
27,18,3,2,0,0.7961166422906223,1.58987494183552e-12,0.007970837892120332,0.9960225122960883
27,19,1,1,1,0.9705506766745686,0.003703165334173539,0.6158775737356812,0.43258334341877525
27,20,4,1,0,0.916052901509345,2.081187885723945e-07,0.023328765382546187,0.8786052315430386
27,21,1,1,0,0.8249497644001305,8.886741408077566e-12,0.0003928986470814855,0.9841856302029244
27,22,0,1,0,0.7951342214675027,7.264725396937215e-13,0.3846802175862876,0.5351090452118696
27,23,2,1,0,0.8344662838400282,2.1002494071687657e-11,0.0001251278734751344,0.991075003870576
27,24,2,1,0,0.9035365743408736,3.815182031387678e-08,0.0017861358092774024,0.9662892798105036
27,25,2,1,0,0.9663197529083584,0.001367211476336905,0.014025045524585878,0.9057290283413395
27,26,3,5,0,0.9289613592060386,1.4079452710663425e-06,0.9208147589972683,0.9686964709236185
27,27,4,1,0,0.808137100138139,2.0949909463539626e-12,0.00023347981095284733,0.9878087614759093
27,28,6,2,0,0.9766194728983066,0.014977133019160524,0.02222544725978029,0.9889487945941339
27,29,1,1,0,0.8424655488456979,4.441905367741596e-11,1.981913704197479e-05,0.9964479342407264
27,30,1,1,1,0.9763446253432853,0.014526808601990012,1.3890800247476587,0.23856052285415222
27,31,3,1,0,0.8888011609274442,6.092182705147635e-09,0.0002614661075872362,0.9870988377509547
27,32,1,1,0,0.6310998697470688,2.0678572829558774e-17,0.00015735195756465928,0.9899915978577585
27,33,2,1,0,0.900536231961024,2.591395637448243e-08,0.0001232619685516957,0.9911417957638066
27,35,4,1,0,0.9812116461369224,0.04684880701741159,0.00835208305592489,0.9271829205408211
27,36,10,1,0,0.9453861335250866,2.1641949698779943e-05,0.0034749424340080244,0.9529930143981847
27,37,1,4,1,0.9827515205576225,0.0709532351503996,0.7892326826092462,0.93988571771155
27,41,1,1,0,0.8804994869885825,2.3150711794562237e-09,0.0018347971433356888,0.9658334365774093
27,42,3,2,0,0.9913923512247554,0.5354565243124979,0.06746198010688617,0.9668315569630754
27,44,2,1,0,0.7828748767178618,2.790681867665362e-13,0.0006940158548163773,0.978982816053077
27,46,4,1,0,0.9387839566649272,6.891651020943963e-06,0.0019607185492021323,0.9646812123807172
27,52,1,1,1,0.918165158122918,3.044882711647742e-07,0.5550263591541605,0.4562711684418389
27,54,1,3,1,0.9035045697786989,6.398458955224976e-08,4.473865251557991,0.2146333272546553
27,55,4,1,0,0.7084327353147942,1.6768828192329235e-15,0.10312546808929499,0.7481107071263979
27,56,5,1,0,0.7821200402835169,2.6343024665907856e-13,0.0024161119862590695,0.9607965998389979
27,59,2,1,0,0.3669976757946345,2.986092017626539e-22,0.0001144104792658779,0.9914657633259915
27,60,2,1,0,0.8605623313292874,9.160922067779623e-10,0.00012273002470623907,0.9911609296819643
27,67,1,1,0,0.8609885963092698,2.7884323164555894e-10,0.019905506559719566,0.8878013114318081
27,74,2,1,0,0.9415152829030548,1.0975234227890056e-05,0.00038207967966371014,0.9844048564449892
27,79,1,1,0,0.9874104303255303,0.22040617198673745,0.02069654399424343,0.8856087049427452
27,80,1,1,1,0.9281492581568662,1.338102132949267e-06,1.4302622183422198,0.23172164908469878
27,81,1,1,1,0.9487680803389935,4.253577783048383e-05,1.8509490949395768,0.17367304934052868
27,82,1,1,0,0.5194027025069198,1.0576064830664361e-19,0.0012101068689680593,0.9722499135022651
27,83,3,1,0,0.8892897257253389,6.458138649806365e-09,0.022718429622422095,0.8801915941539299
27,85,1,1,0,0.8118985347961126,2.872246781662531e-12,0.01204061355760743,0.9126237219690384
27,87,4,2,0,0.9636064681096924,0.0007587218576610681,0.008740528343592147,0.9956392715364241
27,91,1,3,1,0.9561302026393349,0.00017248796407861328,3.698524929044638,0.2959120634921961
27,93,1,3,1,0.9636128594695198,0.0007991816193267204,1.1353090550682186,0.7685578927444775
27,94,8,2,0,0.9689885652700605,0.002481490452058276,0.00058358893635493,0.999708248099688
27,95,1,1,1,0.9516568097802006,7.280238060276061e-05,1.4444145099534953,0.22942631054721532
27,96,6,1,0,0.9236530657258752,6.274221633820848e-07,0.005258919656215177,0.9421893557077805
27,97,1,3,1,0.9649831494462248,0.0010723313142322075,1.7626296998677586,0.6231006960199461
28,1,0,6,1,0.8408045423858227,4.2188901241084036e-11,12.844462881541608,0.0455734648345816
28,2,4,3,1,0.9744277623945453,0.009164771002475099,0.02278189854686691,0.999091683101663
28,3,3,1,0,0.698839063016789,9.310945347314876e-16,0.007693975976855057,0.9301029492378868
28,4,9,8,1,0.9641664812936596,0.000899516718091837,0.6190896621206439,0.9997009795907893
