storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
13,83,4,4,0,0.9103206876839902,2.603574298558495e-07,0.09402928110259978,0.9989288486664951
13,85,1,1,0,0.7044824798863443,6.660003603300595e-15,0.004984479975383103,0.9437154341562204
13,87,1,1,1,0.987387459789624,0.2781578740174862,1.74200711403826,0.18688471295726883
13,90,4,3,1,0.9529015970103997,0.00019056546549287083,0.110961191317778,0.9904903522409292
13,91,9,4,1,0.994645495243462,0.9097764772618024,1.550226220337435,0.8177088251413445
13,92,4,3,1,0.9148192645522025,5.144538441236226e-07,0.2650289995083554,0.966465550167074
13,93,4,3,1,0.9618610475189766,0.0010417734623157668,0.03905891076261164,0.997970842487854
13,94,4,3,1,0.9237218418730742,1.7619457899984371e-06,0.06409014023304449,0.9957667809081152
13,95,1,3,1,0.9756356982625022,0.019236001718286103,0.10149615906558217,0.9916572763867113
13,96,1,1,1,0.962899464802684,0.0012808917766825299,1.4434269230406274,0.22958559388047559
13,97,1,3,1,0.9532917384734939,0.00020458284513743814,0.3880894397178767,0.9426917979877276
13,98,0,4,0,0.921717642281167,1.2230147462565372e-06,1.4008239401765061,0.8440517990068974
14,3,4,1,0,0.7107293409578102,9.693618749611886e-15,0.016424009887923235,0.8980253667853364
14,4,1,1,1,0.8967456032605778,5.217660511429299e-08,1.639300299798874,0.20042149681311042
14,5,4,5,0,0.7835918267570441,1.2669273818379578e-12,0.11356948219253941,0.9997779659652617
14,6,4,1,0,0.7766926757182493,7.632653180704555e-13,0.0027730698160025272,0.9580028539127635
14,7,2,1,0,0.5813344175462598,1.0618685358956869e-17,0.0006485865401976485,0.9796821811872002
14,10,2,1,0,0.9936141230895701,0.8234950171136914,2.161184359645696e-05,0.996290764521413
14,11,1,1,0,0.8471486784018643,2.505344539211765e-10,0.09531257102943094,0.7575289440777255
14,12,6,1,0,0.9907166100506163,0.5345093106104466,0.07572498219343723,0.7831766259222296
14,13,6,2,0,0.933575944303443,7.032826025475184e-06,0.6297490487834059,0.7298804507171693
14,14,4,5,0,0.781064836918928,1.0509629609902254e-12,0.034014510608207094,0.9999887866237653
14,16,8,1,0,0.8995513740673815,6.681828454492301e-08,0.011148414688480669,0.9159107906052324
14,17,2,1,0,0.8640772523534612,1.3038775541342385e-09,0.0017536323630332343,0.9665972348542025
14,18,3,2,0,0.8411427846783663,1.6352695350757528e-09,0.00999683593929433,0.995014053333871
14,20,4,1,0,0.985404520601785,0.17569411966552623,0.04770446568276687,0.8271069324465788
14,21,1,1,0,0.7837511639247121,1.2820098558608818e-12,7.076689999371556e-05,0.9932880297183441
14,22,2,5,0,0.7978235812547745,3.736715717484652e-12,0.4481363685527271,0.9938994896022855
14,23,1,1,0,0.7259090866450904,2.4737511376067876e-14,0.00021412657340881625,0.9883249205058343
14,24,1,1,0,0.9019475346546773,8.973155481165919e-08,0.0030270457143083624,0.9561236501518303
14,25,2,1,0,0.922138350190043,1.2979572872813637e-06,0.00016944339627395324,0.9896141960383961
14,26,4,8,0,0.9629307120823329,0.0012230295833435118,1.1869591747267305,0.9967690833900456
14,27,2,1,0,0.699683642581463,5.010933491097255e-15,0.0064281090723953774,0.936097684157943
14,28,6,1,0,0.9861349004116482,0.20715164759772223,0.01482301616522411,0.9030971641800272
14,29,1,1,0,0.5902349825348807,1.607897373427136e-17,3.8627416581702105e-05,0.9950411028922144
14,30,1,1,1,0.9710694645736841,0.007018923166539108,1.6427696232067246,0.19994588799005958
14,31,2,1,0,0.7592078852740729,2.2147635273062374e-13,0.0036935112755011224,0.9515389860513852
14,32,1,1,0,0.6067740550573137,3.539341043940586e-17,0.0012320153957905554,0.9719999401234884
14,33,1,5,0,0.934012575679354,7.5238568925607765e-06,1.4062787532978012,0.9236252144157538
